Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,StabilityInRole,LoyaltyToManager,AvgTrainingPerYear,AgeWhenStarted,AvgYearsPerCompany,IncomePerKm,CompanyLoyalty,PromotionFrequency,AvgMonthlyIncomePerYear
30,1.0,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Yes,11,3,2,0,7,2,3,5,2,0,1,0.4,0.2,0.4,23,1.75,6.2727272727272725,0.7142857142857143,5.0,426.4
55,0.0,Travel_Rarely,452,Research & Development,1,3,Medical,4,Male,81,3,5,Manager,1,Single,19045,18938,0,Yes,14,3,3,0,37,2,3,36,10,4,13,0.2777777777777778,0.3611111111111111,0.05555555555555555,18,40.0,452.0,0.972972972972973,7.2,529.0277777777778
37,0.0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,0.0,0.0,2.0,33,1.3333333333333333,122.5,0.25,1.0,4680.0
35,0.0,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,No,11,3,3,0,15,2,3,11,9,6,9,0.8181818181818182,0.8181818181818182,0.18181818181818182,20,1.6666666666666667,619.0,0.7333333333333333,1.5714285714285714,428.8181818181818
46,0.0,Travel_Frequently,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,0.9,0.5,0.5,25,10.5,638.0,0.47619047619047616,1.0,1067.3
36,0.0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0.0,0.0,2.0,29,1.4,307.3333333333333,0.14285714285714285,1.0,2835.0
24,0.0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,No,17,3,4,0,6,2,2,5,2,3,4,0.4,0.8,0.4,18,40.0,317.25,0.8333333333333334,1.25,632.4
50,0.0,Travel_Rarely,1464,Research & Development,2,4,Medical,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Yes,11,3,4,1,29,2,2,8,1,7,7,0.125,0.875,0.25,21,14.5,732.0,0.27586206896551724,1.0,2404.625
32,0.0,Non-Travel,1184,Research & Development,1,3,Life Sciences,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,No,20,4,3,0,5,3,3,3,0,0,2,0.0,0.6666666666666666,1.0,27,0.8333333333333334,1184.0,0.6,3.0,777.3333333333334
34,0.0,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,0.8333333333333334,0.5,0.5,28,6.0,60.5,1.0,3.0,730.1666666666666
26,0.0,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,No,12,3,4,0,8,2,3,7,7,0,7,1.0,1.0,0.2857142857142857,18,40.0,93.14285714285714,0.875,7.0,511.14285714285717
33,0.0,Travel_Frequently,1141,Sales,1,3,Life Sciences,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,No,19,3,1,2,10,3,3,5,3,1,3,0.6,0.6,0.6,23,5.0,1141.0,0.5,2.5,1075.2
38,0.0,Travel_Frequently,1391,Research & Development,10,1,Medical,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,No,17,3,2,1,3,0,2,2,1,0,2,0.5,1.0,0.0,35,40.0,139.1,0.6666666666666666,2.0,1342.0
37,0.0,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,0,8,6,3,3,2,0,2,0.6666666666666666,0.6666666666666666,2.0,29,2.0,132.9090909090909,0.375,3.0,1209.6666666666667
35,0.0,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,0.875,0.0,0.25,25,2.5,79.75,0.8,8.0,954.0
32,0.0,Travel_Rarely,128,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,No,13,3,4,0,9,5,3,6,2,0,4,0.3333333333333333,0.6666666666666666,0.8333333333333334,23,2.25,64.0,0.6666666666666666,6.0,362.6666666666667
38,0.0,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,0.4666666666666667,0.8,0.13333333333333333,21,2.8333333333333335,120.0,0.8823529411764706,3.0,398.6666666666667
39,0.0,Travel_Rarely,117,Research & Development,10,1,Medical,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Yes,14,3,4,0,21,3,3,21,9,11,10,0.42857142857142855,0.47619047619047616,0.14285714285714285,18,21.0,11.7,1.0,1.75,812.7619047619048
33,0.0,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,0.7142857142857143,0.7142857142857143,0.35714285714285715,18,40.0,13.0,0.9333333333333333,2.8,198.64285714285714
59,0.0,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,0.16666666666666666,0.8333333333333334,0.3333333333333333,46,2.6,108.66666666666667,0.46153846153846156,6.0,861.8333333333334
36,0.0,Travel_Rarely,928,Sales,1,2,Life Sciences,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Yes,14,3,4,1,18,1,2,18,14,4,11,0.7777777777777778,0.6111111111111112,0.05555555555555555,18,18.0,928.0,1.0,3.6,344.5
37,0.0,Travel_Frequently,663,Research & Development,11,3,Other,2,Male,47,3,3,Research Director,4,Divorced,12185,10056,1,Yes,14,3,3,3,10,1,3,10,8,0,7,0.8,0.7,0.1,27,10.0,60.27272727272727,1.0,10.0,1218.5
28,0.0,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,No,21,4,4,0,5,3,3,5,3,0,2,0.6,0.4,0.6,23,5.0,139.625,1.0,5.0,662.0
49,0.0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,0.2903225806451613,0.2903225806451613,0.16129032258064516,18,31.0,69.16666666666667,1.0,31.0,629.0967741935484
34,0.0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,0.8333333333333334,0.5,0.5,28,6.0,254.0,1.0,3.0,603.6666666666666
35,1.0,Travel_Rarely,1204,Sales,4,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Yes,22,4,1,0,9,2,3,8,7,4,7,0.875,0.875,0.25,26,40.0,301.0,0.8888888888888888,1.6,1197.75
27,0.0,Travel_Frequently,994,Sales,8,3,Life Sciences,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,No,15,3,4,0,9,0,3,9,8,1,7,0.8888888888888888,0.7777777777777778,0.0,18,9.0,124.25,1.0,4.5,969.5555555555555
48,0.0,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,No,14,3,2,0,27,3,3,15,11,4,8,0.7333333333333333,0.5333333333333333,0.2,21,3.857142857142857,338.75,0.5555555555555556,3.0,733.2666666666667
41,0.0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,0.0,0.8,0.4,34,3.5,103.66666666666667,0.7142857142857143,2.5,447.6
36,0.0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,0.9090909090909091,0.6363636363636364,0.18181818181818182,24,12.0,156.33333333333334,0.9166666666666666,11.0,335.6363636363636
40,0.0,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,No,14,3,4,1,5,5,1,3,2,0,2,0.6666666666666666,0.6666666666666666,1.6666666666666667,35,0.5555555555555556,127.88888888888889,0.6,3.0,1625.3333333333333
31,0.0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,No,23,4,4,0,11,2,3,11,7,1,8,0.6363636363636364,0.7272727272727273,0.18181818181818182,20,11.0,93.25,1.0,5.5,402.1818181818182
20,1.0,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,0.0,1.0,5.0,19,1.0,136.2,1.0,0.5,1009.0
36,1.0,Travel_Rarely,318,Research & Development,9,3,Medical,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Yes,17,3,1,1,2,0,2,1,0,0,0,0.0,0.0,0.0,34,40.0,35.333333333333336,0.5,1.0,3388.0
35,0.0,Travel_Frequently,944,Sales,1,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,No,14,3,1,0,10,3,4,10,7,0,8,0.7,0.8,0.3,25,10.0,944.0,1.0,10.0,878.9
24,0.0,Travel_Rarely,1206,Research & Development,17,1,Medical,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,No,15,3,2,2,5,6,3,4,2,3,2,0.5,0.5,1.5,19,5.0,70.94117647058823,0.8,1.0,1094.25
23,0.0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,0.0,1.0,2.0,22,1.0,373.0,1.0,1.0,1223.0
28,0.0,Travel_Rarely,1476,Research & Development,16,2,Medical,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,No,19,3,3,0,9,2,3,8,3,0,7,0.375,0.875,0.25,19,40.0,92.25,0.8888888888888888,8.0,707.625
60,0.0,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,1.0,1.0,0.5,50,1.25,73.6875,0.2,0.6666666666666666,2702.5
47,0.0,Travel_Frequently,1379,Research & Development,16,4,Medical,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Yes,19,3,3,0,20,3,4,19,10,2,7,0.5263157894736842,0.3684210526315789,0.15789473684210525,27,20.0,86.1875,0.95,6.333333333333333,266.6842105263158
41,0.0,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,0.2857142857142857,0.2857142857142857,0.09523809523809523,18,7.666666666666667,42.7,0.9130434782608695,1.6153846153846154,911.4761904761905
24,0.0,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,0.75,0.5,0.5,18,0.75,19.875,0.6666666666666666,2.0,899.25
29,0.0,Travel_Rarely,1086,Research & Development,7,1,Medical,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,No,14,3,3,3,8,5,3,4,3,0,3,0.75,0.75,1.25,21,1.3333333333333333,155.14285714285714,0.5,4.0,633.0
37,1.0,Travel_Frequently,504,Research & Development,10,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,No,11,3,2,2,17,5,3,1,0,0,0,0.0,0.0,5.0,20,2.8333333333333335,50.4,0.058823529411764705,1.0,10048.0
55,0.0,Travel_Frequently,135,Research & Development,18,4,Medical,3,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,Yes,14,3,4,2,17,3,3,8,7,6,7,0.875,0.875,0.375,38,5.666666666666667,7.5,0.47058823529411764,1.1428571428571428,798.125
30,0.0,Travel_Rarely,852,Research & Development,1,1,Life Sciences,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Yes,12,3,3,2,10,1,2,10,8,3,0,0.8,0.0,0.1,20,10.0,852.0,1.0,2.5,512.6
26,0.0,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,0.6,0.8,1.0,20,6.0,25.107142857142858,0.8333333333333334,2.5,1254.4
29,1.0,Travel_Rarely,318,Research & Development,8,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Yes,11,3,4,0,7,4,2,7,7,0,7,1.0,1.0,0.5714285714285714,22,7.0,39.75,1.0,7.0,302.7142857142857
25,1.0,Travel_Rarely,688,Research & Development,3,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,13,3,3,1,6,5,3,2,2,0,2,1.0,1.0,2.5,19,1.2,229.33333333333334,0.3333333333333333,2.0,2015.5
37,0.0,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,12,3,3,1,18,2,2,18,7,12,17,0.3888888888888889,0.9444444444444444,0.1111111111111111,19,18.0,79.07142857142857,1.0,1.3846153846153846,168.55555555555554
36,0.0,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,No,21,4,3,0,6,3,3,5,4,0,3,0.8,0.6,0.6,30,40.0,159.75,0.8333333333333334,5.0,468.4
41,1.0,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,0.0,0.0,2.0,36,0.8333333333333334,181.2,0.2,1.0,2107.0
36,0.0,Travel_Rarely,1174,Sales,3,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Yes,16,3,4,0,15,3,3,5,4,0,1,0.8,0.2,0.6,21,5.0,391.3333333333333,0.3333333333333333,5.0,1855.6
38,0.0,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,No,13,3,2,1,15,3,3,15,12,5,11,0.8,0.7333333333333333,0.2,23,15.0,1333.0,1.0,2.5,905.4666666666667
38,0.0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,,,6.0,30,2.6666666666666665,362.0,0.0,0.0,18711.0
51,0.0,Travel_Rarely,1318,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,16307,5594,2,No,14,3,3,1,29,2,2,20,6,4,17,0.3,0.85,0.1,22,14.5,50.69230769230769,0.6896551724137931,4.0,815.35
37,0.0,Travel_Rarely,1319,Research & Development,6,3,Medical,3,Male,51,4,2,Research Scientist,1,Divorced,5974,17001,4,Yes,13,3,1,2,13,2,3,7,7,6,7,1.0,1.0,0.2857142857142857,24,3.25,219.83333333333334,0.5384615384615384,1.0,853.4285714285714
20,1.0,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,0.0,0.0,5.0,19,1.0,145.16666666666666,1.0,0.5,2926.0
45,0.0,Travel_Rarely,974,Research & Development,1,4,Medical,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,No,14,3,4,2,8,2,3,5,3,0,2,0.6,0.4,0.4,37,2.6666666666666665,974.0,0.625,5.0,454.0
24,1.0,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,0.0,0.0,3.0,23,1.0,57.88235294117647,1.0,1.0,2210.0
52,0.0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,0.9,0.9,0.3,34,6.0,159.33333333333334,0.5555555555555556,1.4285714285714286,557.7
49,0.0,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,No,24,4,3,0,26,2,3,5,2,0,0,0.4,0.0,0.4,23,3.25,180.14285714285714,0.19230769230769232,5.0,2193.0
19,1.0,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,,,6.0,19,0.0,24.0,,0.0,18711.0
24,0.0,Non-Travel,673,Research & Development,11,2,Other,1,Female,96,4,2,Manufacturing Director,3,Divorced,4011,8232,0,No,18,3,4,1,5,5,2,4,2,1,3,0.5,0.75,1.25,19,40.0,61.18181818181818,0.8,2.0,1002.75
22,0.0,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,1.0,1.0,1.5,19,40.0,100.66666666666667,0.6666666666666666,0.6666666666666666,1386.5
42,0.0,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,0.2916666666666667,0.375,0.16666666666666666,18,24.0,71.25,1.0,1.6,767.9166666666666
33,0.0,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,4,Female,56,3,1,Research Scientist,3,Married,2909,23159,1,Yes,11,3,3,0,8,3,3,8,7,3,0,0.875,0.0,0.375,25,8.0,464.0,1.0,2.0,363.625
37,0.0,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,No,18,3,3,1,7,2,4,7,5,0,7,0.7142857142857143,1.0,0.2857142857142857,30,7.0,1115.0,1.0,7.0,856.1428571428571
39,0.0,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6,0.38095238095238093,0.2857142857142857,0.14285714285714285,18,21.0,1218.0,1.0,10.5,914.1428571428571
36,0.0,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,0.4666666666666667,0.8666666666666667,0.13333333333333333,19,8.5,86.71428571428571,0.8823529411764706,2.142857142857143,309.26666666666665
50,0.0,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10496,2755,6,No,15,3,4,0,20,2,3,4,3,1,3,0.75,0.75,0.5,30,3.3333333333333335,104.6,0.2,2.0,2624.0
33,0.0,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,0.6923076923076923,0.5384615384615384,0.23076923076923078,19,40.0,30.428571428571427,0.9285714285714286,3.25,899.3076923076923
43,0.0,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,0.875,0.875,0.375,33,3.3333333333333335,111.22222222222223,0.8,1.6,709.875
30,0.0,Travel_Rarely,1275,Research & Development,28,2,Medical,4,Female,64,3,2,Research Scientist,4,Married,5775,11934,1,No,13,3,4,2,11,2,3,10,8,1,9,0.8,0.9,0.2,19,11.0,45.535714285714285,0.9090909090909091,5.0,577.5
36,1.0,Travel_Rarely,1218,Sales,9,4,Life Sciences,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,No,23,4,2,0,10,4,3,5,3,0,3,0.6,0.6,0.8,26,1.4285714285714286,135.33333333333334,0.5,5.0,681.4
27,0.0,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,No,18,3,2,1,4,2,3,3,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,23,40.0,527.5,0.75,1.0,1409.0
42,0.0,Travel_Rarely,469,Research & Development,2,2,Medical,4,Male,35,3,4,Manager,1,Married,17665,14399,0,No,17,3,4,1,23,3,3,22,6,13,7,0.2727272727272727,0.3181818181818182,0.13636363636363635,19,40.0,234.5,0.9565217391304348,1.5714285714285714,802.9545454545455
36,1.0,Travel_Rarely,660,Research & Development,15,3,Other,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7858,7,No,14,3,2,1,9,3,2,1,0,0,0,0.0,0.0,3.0,27,1.2857142857142858,44.0,0.1111111111111111,1.0,4834.0
29,0.0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,0.0,0.0,0.3333333333333333,23,6.0,189.85714285714286,1.0,3.0,1103.8333333333333
37,0.0,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,0.7,0.8,0.2,27,10.0,160.66666666666666,1.0,1.25,943.4
40,0.0,Travel_Rarely,1416,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,19436,5949,0,No,19,3,4,1,22,5,3,21,7,3,9,0.3333333333333333,0.42857142857142855,0.23809523809523808,18,40.0,708.0,0.9545454545454546,5.25,925.5238095238095
58,1.0,Travel_Rarely,286,Research & Development,2,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,0.4838709677419355,0.25806451612903225,0.06451612903225806,18,5.714285714285714,143.0,0.775,2.2142857142857144,620.8387096774194
40,0.0,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,0.35,0.45,0.1,19,21.0,93.42857142857143,0.9523809523809523,4.0,981.3
30,0.0,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0.9,0.4,0.2,18,6.0,267.8,0.8333333333333334,1.25,941.9
33,1.0,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,0.6666666666666666,0.6666666666666666,1.0,27,1.2,7.375,0.5,3.0,1774.6666666666667
31,0.0,Non-Travel,979,Research & Development,1,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,4345,4381,0,No,12,3,4,1,6,2,3,5,4,1,4,0.8,0.8,0.4,25,40.0,979.0,0.8333333333333334,2.5,869.0
30,0.0,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0.5,0.875,0.375,20,1.4285714285714286,97.66666666666667,0.8,4.0,586.875
59,0.0,Travel_Rarely,1324,Research & Development,3,3,Medical,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,4,Yes,20,4,1,3,12,3,2,1,0,0,0,0.0,0.0,3.0,47,3.0,441.3333333333333,0.08333333333333333,1.0,2670.0
49,1.0,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,No,20,4,1,0,20,2,3,4,3,1,3,0.75,0.75,0.5,29,6.666666666666667,52.67857142857143,0.2,2.0,1071.0
28,0.0,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,0.6,0.8,0.0,23,5.0,28.307692307692307,1.0,5.0,944.8
36,0.0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,1.0,1.0,0.0,26,3.3333333333333335,32.5,0.7,3.5,1013.4285714285714
28,1.0,Travel_Rarely,103,Research & Development,24,3,Life Sciences,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Yes,14,3,2,0,6,4,3,4,2,0,3,0.5,0.75,1.0,22,1.2,4.291666666666667,0.6666666666666666,4.0,507.0
26,1.0,Travel_Frequently,575,Research & Development,3,1,Technical Degree,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,No,22,4,3,0,7,2,3,6,4,0,4,0.6666666666666666,0.6666666666666666,0.3333333333333333,19,40.0,191.66666666666666,0.8571428571428571,6.0,517.0
31,0.0,Non-Travel,1188,Sales,20,2,Marketing,4,Female,45,3,2,Sales Executive,3,Married,6932,24406,1,No,13,3,4,1,9,2,2,9,8,0,0,0.8888888888888888,0.0,0.2222222222222222,22,9.0,59.4,1.0,9.0,770.2222222222222
40,0.0,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,0.0,1.0,2.0,20,6.666666666666667,39.07142857142857,0.05,1.0,10932.0
27,0.0,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,No,14,3,2,1,4,2,3,2,2,2,2,1.0,1.0,1.0,23,0.4444444444444444,70.875,0.5,0.6666666666666666,1405.5
50,0.0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0.375,0.875,0.125,22,9.333333333333334,1115.0,0.2857142857142857,8.0,2271.5
33,1.0,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,0.8571428571428571,1.0,0.2857142857142857,18,2.142857142857143,85.13333333333334,0.4666666666666667,0.875,1944.2857142857142
46,0.0,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,1.0,1.0,1.5,18,5.6,57.44444444444444,0.07142857142857142,1.0,5263.5
33,1.0,Travel_Rarely,1017,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2,1.0,1.0,0.0,28,1.25,40.68,0.4,0.6666666666666666,1156.5
37,0.0,Travel_Rarely,397,Research & Development,7,4,Medical,1,Male,30,3,3,Research Director,3,Single,13664,25258,4,No,13,3,1,0,16,3,4,5,2,0,2,0.4,0.4,0.6,21,4.0,56.714285714285715,0.3125,5.0,2732.8
